header: harry ships,canonical_label
Harry Potter/Severus Snape,true
Godric (True Blood)/Andre Paul/Harry Potter/Sanguini,false
Crew of the Starship Enterprise & Harry Potter,false
Harry Potter/Cid Raines,false
Harry Potter & Jason Voorhees,false
Cedric Diggory/Viktor Krum/Harry Potter/Charlie Weasley,false
Harry Potter/Shinsou Hitoshi,false
Draco Malfoy & Lucius Malfoy & Harry Potter & Severus Snape,false
Kim Taehyung | V/Harry Potter,false
Kuroko Tetsuya & Harry Potter,false
Anna Milton/Harry Potter,false
Harry Potter & Johnny Storm,false
Portgas D. Ace & Harry Potter,false
Meredy (Fairy Tail)/Harry Potter,false
Regulus Black/Cedric Diggory/Firenze/Viktor Krum/Harry Potter/Bill Weasley/Charlie Weasley,false
Rupert Giles/Harry Potter,false
Harry Potter & The Doctor's TARDIS,false
Amara Aquilla/Harry Potter,false
Delphi & Harry Potter,false
Onslaught (Transformers)/Harry Potter,false
Kreacher & Harry Potter,false
Fushichou Marco | Phoenix Marco/Portgas D. Ace/Harry Potter,false
Cedric Diggory/Harry Potter/Charlie Weasley,false
Fleur Delacour/Cedric Diggory/Hermione Granger/Viktor Krum/Harry Potter,false
Charles Lee (1732-1782)/Harry Potter,false
Glitch (Tin Man)/Harry Potter,false
Harry Potter/Touya Akira,false
Draco Malfoy & Harry Potter,true
Bofur (Tolkien)/Harry Potter,false
Luna Lovegood/Draco Malfoy/Harry Potter/Nymphadora Tonks/Bill Weasley,false
Kuran Kaname & Harry Potter,false
Harry Potter & Avengers Team,false
Clint Barton & Harry Potter & Natasha Romanov,false
Leah Clearwater/Harry Potter,false
Terence Higgs/Harry Potter,false
Melisandre of Asshai/Harry Potter,false
Harry Potter & Adrian Pucey,false
Harry Potter/Vergil (Devil May Cry),false
Malfoy Family & Harry Potter,false
Mycroft Holmes/Sherlock Holmes/Harry Potter,false
Susan Bones/Harry Potter,true
Hermione Granger/Harry Potter/Sunset Shimmer,false
Lal Mirch/Harry Potter,false
Kongo Agon/Harry Potter,false
Aragog/Voldemort (Harry Potter),false
Arianne Martell/Harry Potter,false
Hannah Abbott/Susan Bones/Hermione Granger/Harry Potter,false
Optimus Prime/Harry Potter,false
Peter Pettigrew & Harry Potter,false
Harry Potter/Jack Russell (Radiata Stories),false
Draco Malfoy & Dorian Pavus & Harry Potter,false
Alan Deaton/Harry Potter,false
Julian Albert/Harry Potter,false
Merlin (Merlin) & Harry Potter,false
Tara Maclay & Harry Potter,false
Harry Potter/Ginny Weasley/Original Character(s),false
